"Host.Species","Lake","Year","Julian.Day","Total","pasteuria.inf","metsch.inf","scarlet.inf","brood.inf","larssonia.inf","spider.inf","gurleya.inf","pasteuria.prev","metsch.prev","scarlet.prev","brood.prev","larssonia.prev","spider.prev","gurleya.prev","Density"
"ceriodaphnia","Bruin","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceriodaphnia","Bruin","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.5
"dubia","North","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","North","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Pickerel","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Gosling","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","LittleAppleton","2015",2015229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"dubia","North","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","LittleAppleton","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Walsh","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Mill","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","North","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Sullivan","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Whitmore","2015",2015317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedW","2015",2015268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedW","2015",2015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedW","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"dubia","CrookedP","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","CrookedP","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Woodland","2015",2015317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dubia","Bruin","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Walsh","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"parvula","Cedar","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Walsh","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","North","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","Walsh","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Mill","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Mill","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2015",2015285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Cedar","2015",2015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bishop","2015",2015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","North","2015",2015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"parvula","Pickerel","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Pickerel","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Pickerel","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","Pickerel","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Pickerel","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","LittleAppleton","2015",2015301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"parvula","Walsh","2015",2015251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Walsh","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Mill","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","North","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Sullivan","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Whitmore","2015",2015317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","CrookedW","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Woodland","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Appleton","2015",2015315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parvula","Bruin","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"ambigua","Mill","2015",2015236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2015",2015202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2015",2015278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2015",2015285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Cedar","2015",2015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2015",2015273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"ambigua","Walsh","2015",2015236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bishop","2015",2015229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"ambigua","Bishop","2015",2015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160
"ambigua","Pickerel","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Pickerel","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740.1
"ambigua","LittleAppleton","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2015",2015301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","LittleAppleton","2015",2015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Walsh","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Mill","2015",2015306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","North","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Sullivan","2015",2015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Whitmore","2015",2015317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedW","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedP","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedP","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870
"ambigua","CrookedP","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","CrookedP","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"ambigua","Woodland","2015",2015218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Woodland","2015",2015247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
"ambigua","Woodland","2015",2015260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Woodland","2015",2015275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Woodland","2015",2015288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Woodland","2015",2015303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Appleton","2015",2015315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambigua","Bruin","2015",2015308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","North","2015",2015195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Mill","2015",2015194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Bishop","2015",2015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Bishop","2015",2015301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Walsh","2015",2015194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Bishop","2015",2015285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Mill","2015",2015236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Mill","2015",2015219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Mill","2015",2015264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Walsh","2015",2015292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","North","2015",2015252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","North","2015",2015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mendotae","Cedar","2015",2015310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
